Sciuridae Funisciurus Funisciurus leucogenys 250
Sciuridae Funisciurus Funisciurus lemniscatus 140.99
Sciuridae Funisciurus Funisciurus isabella 109.31
Sciuridae Funisciurus Funisciurus duchaillui 186.2877777778
Sciuridae Funisciurus Funisciurus congicus 112
Sciuridae Funisciurus Funisciurus carruthersi 276.85
Sciuridae Funisciurus Funisciurus bayonii 134.99
Sciuridae Funisciurus Funisciurus anerythrus 223.54
Sciuridae Funambulus Funambulus tristriatus 134.62
Sciuridae Funambulus Funambulus sublineatus 70.93
Sciuridae Funambulus Funambulus pennantii 102.49
Sciuridae Funambulus Funambulus palmarum 136.4
Sciuridae Funambulus Funambulus layardi 168
Sciuridae Exilisciurus Exilisciurus whiteheadi 24.91
Sciuridae Exilisciurus Exilisciurus exilis 21.75
Sciuridae Exilisciurus Exilisciurus concinnus 27.72
Sciuridae Eupetaurus Eupetaurus cinereus 2500
Sciuridae Epixerus Epixerus ebii 520.96
Sciuridae Eoglaucomys Eoglaucomys fimbriatus 510
Sciuridae Dremomys Dremomys rufigenis 200.32
Sciuridae Dremomys Dremomys pyrrhomerus 245
Sciuridae Dremomys Dremomys pernyi 198.63
Sciuridae Dremomys Dremomys lokriah 226.99
Sciuridae Dremomys Dremomys gularis 246.4344256822
Sciuridae Dremomys Dremomys everetti 129.78
Sciuridae Cynomys Cynomys parvidens 899.98
Sciuridae Cynomys Cynomys mexicanus 899.98
Sciuridae Cynomys Cynomys ludovicianus 797.05
Sciuridae Cynomys Cynomys leucurus 963.76
Sciuridae Cynomys Cynomys gunnisoni 797.93
Sciuridae Callosciurus Callosciurus quinquestriatus 246.4344256822
Sciuridae Callosciurus Callosciurus pygerythrus 252
Sciuridae Callosciurus Callosciurus prevostii 400
Sciuridae Callosciurus Callosciurus phayrei 269
Sciuridae Callosciurus Callosciurus orestes 323.91
Sciuridae Callosciurus Callosciurus notatus 209.49
Sciuridae Callosciurus Callosciurus nigrovittatus 208.3
Sciuridae Callosciurus Callosciurus melanogaster 296
Sciuridae Callosciurus Callosciurus inornatus 325
Sciuridae Callosciurus Callosciurus finlaysonii 278
Sciuridae Callosciurus Callosciurus erythraeus 283.23
Sciuridae Callosciurus Callosciurus caniceps 264.91
Sciuridae Callosciurus Callosciurus baluensis 323.91
Sciuridae Callosciurus Callosciurus albescens 277.7788875487
Sciuridae Callosciurus Callosciurus adamsi 208.72
Sciuridae Biswamoyopterus Biswamoyopterus biswasi 1613.299
Sciuridae Belomys Belomys pearsonii 590.0703713272
Sciuridae Atlantoxerus Atlantoxerus getulus 250.57
Sciuridae Ammospermophilus Ammospermophilus nelsoni 160.42
Sciuridae Ammospermophilus Ammospermophilus leucurus 103.92
Sciuridae Ammospermophilus Ammospermophilus interpres 112.53
Sciuridae Ammospermophilus Ammospermophilus harrisii 126.57
Sciuridae Aeromys Aeromys thomasi 1430.19
Sciuridae Aeromys Aeromys tephromelas 1187
Sciuridae Aeretes Aeretes melanopterus 246.4344256822
Rhinopomatidae Rhinopoma Rhinopoma muscatellum 9.13
Rhinopomatidae Rhinopoma Rhinopoma microphyllum 28.02
Rhinopomatidae Rhinopoma Rhinopoma macinnesi 16.75
Rhinopomatidae Rhinopoma Rhinopoma hardwickii 13.1
Rhinolophidae Rhinolophus Rhinolophus ziama 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus yunanensis 19.33
Rhinolophidae Rhinolophus Rhinolophus virgo 6.06
Rhinolophidae Rhinolophus Rhinolophus trifoliatus 15.16
Rhinolophidae Rhinolophus Rhinolophus thomasi 8.26
Rhinolophidae Rhinolophus Rhinolophus swinnyi 7.07
Rhinolophidae Rhinolophus Rhinolophus subrufus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus subbadius 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus stheno 7.92
Rhinolophidae Rhinolophus Rhinolophus sinicus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus simulator 8.13
Rhinolophidae Rhinolophus Rhinolophus silvestris 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus siamensis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus shortridgei 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus shameli 9.61
Rhinolophidae Rhinolophus Rhinolophus sedulus 8.74
Rhinolophidae Rhinolophus Rhinolophus sakejiensis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus ruwenzorii 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus rufus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus rouxii 12.25
Rhinolophidae Rhinolophus Rhinolophus robinsoni 8.54
Rhinolophidae Rhinolophus Rhinolophus rex 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus pusillus 5.15
Rhinolophidae Rhinolophus Rhinolophus philippinensis 10.91
Rhinolophidae Rhinolophus Rhinolophus pearsonii 11.55
Rhinolophidae Rhinolophus Rhinolophus paradoxolophus 8.17
Rhinolophidae Rhinolophus Rhinolophus osgoodi 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus nereis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus montanus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus mitratus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus mehelyi 14.03
Rhinolophidae Rhinolophus Rhinolophus megaphyllus 10.17
Rhinolophidae Rhinolophus Rhinolophus marshalli 5.02
Rhinolophidae Rhinolophus Rhinolophus malayanus 6.73
Rhinolophidae Rhinolophus Rhinolophus maendeleo 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus madurensis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus macrotis 6.18
Rhinolophidae Rhinolophus Rhinolophus maclaudi 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus luctus 34.07
Rhinolophidae Rhinolophus Rhinolophus lepidus 5.46
Rhinolophidae Rhinolophus Rhinolophus landeri 9.39
Rhinolophidae Rhinolophus Rhinolophus keyensis 6.26
Rhinolophidae Rhinolophus Rhinolophus inops 13.65
Rhinolophidae Rhinolophus Rhinolophus hipposideros 4.57
Rhinolophidae Rhinolophus Rhinolophus hillorum 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus hilli 13.6
Rhinolophidae Rhinolophus Rhinolophus hildebrandti 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus guineensis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus fumigatus 13.09
Rhinolophidae Rhinolophus Rhinolophus formosae 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus ferrumequinum 22.59
Rhinolophidae Rhinolophus Rhinolophus euryotis 14.3
Rhinolophidae Rhinolophus Rhinolophus euryale 9.25
Rhinolophidae Rhinolophus Rhinolophus eloquens 19.15
Rhinolophidae Rhinolophus Rhinolophus denti 6.3
Rhinolophidae Rhinolophus Rhinolophus deckenii 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus darlingi 8.94
Rhinolophidae Rhinolophus Rhinolophus creaghi 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus convexus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus cognatus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus coelophyllus 7.07
Rhinolophidae Rhinolophus Rhinolophus clivosus 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus celebensis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus capensis 12.87
Rhinolophidae Rhinolophus Rhinolophus canuti 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus borneensis 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus bocharicus 15.05
Rhinolophidae Rhinolophus Rhinolophus blasii 10.29
Rhinolophidae Rhinolophus Rhinolophus beddomei 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus arcuatus 8.98
Rhinolophidae Rhinolophus Rhinolophus alcyone 18.62
Rhinolophidae Rhinolophus Rhinolophus affinis 13.7
Rhinolophidae Rhinolophus Rhinolophus adami 11.1495238095
Rhinolophidae Rhinolophus Rhinolophus acuminatus 12.1
Rhinocerotidae Rhinoceros Rhinoceros unicornis 1843656
Rhinocerotidae Rhinoceros Rhinoceros sondaicus 1750000
Rhinocerotidae Diceros Diceros bicornis 995940.5
Rhinocerotidae Dicerorhinus Dicerorhinus sumatrensis 1046156
Rhinocerotidae Ceratotherium Ceratotherium simum 2285939
Ptilocercidae Ptilocercus Ptilocercus lowii 42.5
Pteropodidae Thoopterus Thoopterus nigrescens 66.12
Pteropodidae Syconycteris Syconycteris hobbit 20.06
Pteropodidae Syconycteris Syconycteris carolinae 39.67
Pteropodidae Syconycteris Syconycteris australis 17.6
Pteropodidae Styloctenium Styloctenium wallacei 172.42
Pteropodidae Styloctenium Styloctenium mindorensis 172.42
Pteropodidae Sphaerias Sphaerias blanfordi 28.88
Pteropodidae Scotonycteris Scotonycteris zenkeri 21.3
Pteropodidae Scotonycteris Scotonycteris ophiodon 69.42
Pteropodidae Rousettus Rousettus spinalatus 92.32
Pteropodidae Rousettus Rousettus obliviosus 45.32
Pteropodidae Rousettus Rousettus madagascariensis 65.72
Pteropodidae Rousettus Rousettus linduensis 83.0575
Pteropodidae Rousettus Rousettus leschenaultii 84.88
Pteropodidae Rousettus Rousettus lanosus 104.78
Pteropodidae Rousettus Rousettus celebensis 63.07
Pteropodidae Rousettus Rousettus bidens 83.0575
Pteropodidae Rousettus Rousettus amplexicaudatus 74.37
Pteropodidae Rousettus Rousettus aegyptiacus 134
Pteropodidae Pteropus Pteropus yapensis 452.5545
Pteropodidae Pteropus Pteropus woodfordi 122.67
Pteropodidae Pteropus Pteropus voeltzkowi 542.4
Pteropodidae Pteropus Pteropus vetulus 151.54
Pteropodidae Pteropus Pteropus vampyrus 1027.54
Pteropodidae Pteropus Pteropus ualanus 452.5545
Pteropodidae Pteropus Pteropus tuberculatus 452.5545
Pteropodidae Pteropus Pteropus tonganus 561.51
Pteropodidae Pteropus Pteropus temminckii 452.5545
Pteropodidae Pteropus Pteropus speciosus 452.5545
Pteropodidae Pteropus Pteropus seychellensis 492.2
Pteropodidae Pteropus Pteropus scapulatus 380.35
Pteropodidae Pteropus Pteropus samoensis 309.99
Pteropodidae Pteropus Pteropus rufus 452.5545
Pteropodidae Pteropus Pteropus rodricensis 256.17
Pteropodidae Pteropus Pteropus rennelli 452.5545
Pteropodidae Pteropus Pteropus rayneri 661.28
Pteropodidae Pteropus Pteropus pumilus 184.05
Pteropodidae Pteropus Pteropus pselaphon 452.5545
Pteropodidae Pteropus Pteropus poliocephalus 702.78
Pteropodidae Pteropus Pteropus pohlei 352.75
Pteropodidae Pteropus Pteropus personatus 130.84
Pteropodidae Pteropus Pteropus pelewensis 452.5545
Pteropodidae Pteropus Pteropus ornatus 336.25
Pteropodidae Pteropus Pteropus ocularis 228.76
Pteropodidae Pteropus Pteropus nitendiensis 275.56
Pteropodidae Pteropus Pteropus niger 474.43
Pteropodidae Pteropus Pteropus neohibernicus 1017.37
Pteropodidae Pteropus Pteropus molossinus 452.5545
Pteropodidae Pteropus Pteropus melanotus 452.5545
Pteropodidae Pteropus Pteropus melanopogon 874.94
Pteropodidae Pteropus Pteropus mariannus 458.58
Pteropodidae Pteropus Pteropus mahaganus 297.28
Pteropodidae Pteropus Pteropus macrotis 365.99
Pteropodidae Pteropus Pteropus lylei 319.75
Pteropodidae Pteropus Pteropus loochoensis 452.5545
Pteropodidae Pteropus Pteropus lombocensis 256.15
Pteropodidae Pteropus Pteropus livingstonii 734.27
Pteropodidae Pteropus Pteropus leucopterus 343.81
Pteropodidae Pteropus Pteropus keyensis 452.5545
Pteropodidae Pteropus Pteropus intermedius 452.5545
Pteropodidae Pteropus Pteropus insularis 452.5545
Pteropodidae Pteropus Pteropus hypomelanus 435.61
Pteropodidae Pteropus Pteropus howensis 232.92
Pteropodidae Pteropus Pteropus griseus 452.5545
Pteropodidae Pteropus Pteropus gilliardorum 406.94
Pteropodidae Pteropus Pteropus giganteus 824.85
Pteropodidae Pteropus Pteropus fundatus 210.67
Pteropodidae Pteropus Pteropus faunulus 452.5545
Pteropodidae Pteropus Pteropus dasymallus 491.86
Pteropodidae Pteropus Pteropus conspicillatus 760.71
Pteropodidae Pteropus Pteropus cognatus 452.5545
Pteropodidae Pteropus Pteropus chrysoproctus 730.19
Pteropodidae Pteropus Pteropus capistratus 452.5545
Pteropodidae Pteropus Pteropus caniceps 525.12
Pteropodidae Pteropus Pteropus aruensis 452.5545
Pteropodidae Pteropus Pteropus argentatus 452.5545
Pteropodidae Pteropus Pteropus anetianus 397.22
Pteropodidae Pteropus Pteropus alecto 610.13
Pteropodidae Pteropus Pteropus aldabrensis 310.29
Pteropodidae Pteropus Pteropus admiralitatum 306.46
Pteropodidae Pteralopex Pteralopex taki 452.2333333333
Pteropodidae Pteralopex Pteralopex pulchra 291.15
Pteropodidae Pteralopex Pteralopex flanneryi 452.2333333333
Pteropodidae Pteralopex Pteralopex atrata 490.8
Pteropodidae Pteralopex Pteralopex anceps 574.75
Pteropodidae Ptenochirus Ptenochirus minor 47.02
Pteropodidae Ptenochirus Ptenochirus jagori 79.18
Pteropodidae Plerotes Plerotes anchietae 239.6283091248
Pteropodidae Penthetor Penthetor lucasi 35.39
Pteropodidae Paranyctimene Paranyctimene tenax 24.94
Pteropodidae Paranyctimene Paranyctimene raptor 24.94
Pteropodidae Otopteropus Otopteropus cartilagonodus 16.92
Pteropodidae Nyctimene Nyctimene vizcaccia 41.96
Pteropodidae Nyctimene Nyctimene sanctacrucis 56.67
Pteropodidae Nyctimene Nyctimene robinsoni 48.83
Pteropodidae Nyctimene Nyctimene rabori 68.25
Pteropodidae Nyctimene Nyctimene minutus 56.67
Pteropodidae Nyctimene Nyctimene masalai 53.2
Pteropodidae Nyctimene Nyctimene malaitensis 78.39
Pteropodidae Nyctimene Nyctimene major 107.06
Pteropodidae Nyctimene Nyctimene keasti 56.67
Pteropodidae Nyctimene Nyctimene draconilla 30.15
Pteropodidae Nyctimene Nyctimene cyclotis 48.83
Pteropodidae Nyctimene Nyctimene certans 43.24
Pteropodidae Nyctimene Nyctimene cephalotes 44.92
Pteropodidae Nyctimene Nyctimene albiventer 29.95
Pteropodidae Nyctimene Nyctimene aello 85.26
Pteropodidae Notopteris Notopteris neocaledonica 68.17
Pteropodidae Notopteris Notopteris macdonaldi 68.17
Pteropodidae Neopteryx Neopteryx frosti 239.6283091248
Pteropodidae Nanonycteris Nanonycteris veldkampii 21.89
Pteropodidae Myonycteris Myonycteris torquata 44.92
Pteropodidae Myonycteris Myonycteris relicta 53.32
Pteropodidae Myonycteris Myonycteris brachycephala 49.12
Pteropodidae Mirimiri Mirimiri acrodonta 239.6283091248
Pteropodidae Micropteropus Micropteropus pusillus 25.38
Pteropodidae Micropteropus Micropteropus intermedius 25.38
Pteropodidae Melonycteris Melonycteris woodfordi 36.2
Pteropodidae Melonycteris Melonycteris melanops 47.59
Pteropodidae Melonycteris Melonycteris fardoulisi 41.895
Pteropodidae Megaloglossus Megaloglossus woermanni 16.71
Pteropodidae Megaerops Megaerops wetmorei 18.7
Pteropodidae Megaerops Megaerops niphanae 32.59
Pteropodidae Megaerops Megaerops kusnotoi 25.86
Pteropodidae Megaerops Megaerops ecaudatus 26.29
Pteropodidae Macroglossus Macroglossus sobrinus 21.8
Pteropodidae Macroglossus Macroglossus minimus 16.3
Pteropodidae Lissonycteris Lissonycteris angolensis 68.31
Pteropodidae Latidens Latidens salimalii 239.6283091248
Pteropodidae Hypsignathus Hypsignathus monstrosus 336.97
Pteropodidae Harpyionycteris Harpyionycteris whiteheadi 135.48
Pteropodidae Harpyionycteris Harpyionycteris celebensis 116.77
Pteropodidae Haplonycteris Haplonycteris fischeri 18.25
Pteropodidae Epomops Epomops franqueti 118.99
Pteropodidae Epomops Epomops dobsonii 122.08
Pteropodidae Epomops Epomops buettikoferi 135.67
Pteropodidae Epomophorus Epomophorus wahlbergi 93.59
Pteropodidae Epomophorus Epomophorus minimus 88.458
Pteropodidae Epomophorus Epomophorus labiatus 69.65
Pteropodidae Epomophorus Epomophorus grandis 49.42
Pteropodidae Epomophorus Epomophorus gambianus 134.59
Pteropodidae Epomophorus Epomophorus crypturus 95.04
Pteropodidae Epomophorus Epomophorus anselli 88.458
Pteropodidae Epomophorus Epomophorus angolensis 88.458
Pteropodidae Eonycteris Eonycteris spelaea 58.7
Pteropodidae Eonycteris Eonycteris robusta 78.36
Pteropodidae Eonycteris Eonycteris major 70.7
Pteropodidae Eidolon Eidolon helvum 254.61
Pteropodidae Eidolon Eidolon dupreanum 297.58
Pteropodidae Dyacopterus Dyacopterus spadiceus 81.1
Pteropodidae Dyacopterus Dyacopterus brooksi 81.1
Pteropodidae Dobsonia Dobsonia viridis 240.66
Pteropodidae Dobsonia Dobsonia praedatrix 178.74
Pteropodidae Dobsonia Dobsonia peronii 226.51
Pteropodidae Dobsonia Dobsonia pannietensis 239.19
Pteropodidae Dobsonia Dobsonia moluccensis 447.64
Pteropodidae Dobsonia Dobsonia minor 85.95
Pteropodidae Dobsonia Dobsonia inermis 152.6
Pteropodidae Dobsonia Dobsonia exoleta 302.03
Pteropodidae Dobsonia Dobsonia emersa 201.06
Pteropodidae Dobsonia Dobsonia crenulata 218.21
Pteropodidae Dobsonia Dobsonia chapmani 224.3275
Pteropodidae Dobsonia Dobsonia beauforti 165.35
Pteropodidae Dobsonia Dobsonia anderseni 233.99
Pteropodidae Cynopterus Cynopterus titthaecheilus 58.33
Pteropodidae Cynopterus Cynopterus sphinx 44.71
Pteropodidae Cynopterus Cynopterus nusatenggara 43.874
Pteropodidae Cynopterus Cynopterus minutus 26.45
Pteropodidae Cynopterus Cynopterus luzoniensis 43.874
Pteropodidae Cynopterus Cynopterus horsfieldii 56.01
Pteropodidae Cynopterus Cynopterus brachyotis 33.87
Pteropodidae Chironax Chironax melanocephalus 17.7
Pteropodidae Casinycteris Casinycteris argynnis 28.28
Pteropodidae Balionycteris Balionycteris maculata 14.43
Pteropodidae Aproteles Aproteles bulmerae 623.91
Pteropodidae Alionycteris Alionycteris paucidentata 16.24
Pteropodidae Aethalops Aethalops alecto 15
Pteropodidae Aethalops Aethalops aequalis 15
Pteropodidae Acerodon Acerodon mackloti 467.93
Pteropodidae Acerodon Acerodon leucotis 646.6033333333
Pteropodidae Acerodon Acerodon jubatus 1087.04
Pteropodidae Acerodon Acerodon humilis 646.6033333333
Pteropodidae Acerodon Acerodon celebensis 384.84
Pseudocheiridae Pseudochirulus Pseudochirulus schlegeli 255.44
Pseudocheiridae Pseudochirulus Pseudochirulus mayeri 151.75
Pseudocheiridae Pseudochirulus Pseudochirulus larvatus 649
Pseudocheiridae Pseudochirulus Pseudochirulus herbertensis 1098.34
Pseudocheiridae Pseudochirulus Pseudochirulus forbesi 639.16
Pseudocheiridae Pseudochirulus Pseudochirulus cinereus 977.48
Pseudocheiridae Pseudochirulus Pseudochirulus caroli 456.02
Pseudocheiridae Pseudochirulus Pseudochirulus canescens 300
Pseudocheiridae Pseudochirops Pseudochirops cupreus 1764.08
Pseudocheiridae Pseudochirops Pseudochirops coronatus 1395.85
Pseudocheiridae Pseudochirops Pseudochirops corinnae 1123
Pseudocheiridae Pseudochirops Pseudochirops archeri 1145.92
Pseudocheiridae Pseudochirops Pseudochirops albertisii 784.85
Pseudocheiridae Pseudocheirus Pseudocheirus peregrinus 895.22
Pseudocheiridae Pseudocheirus Pseudocheirus occidentalis 895.22
Pseudocheiridae Petropseudes Petropseudes dahli 1877.03
Pseudocheiridae Petauroides Petauroides volans 1257.17
Pseudocheiridae Hemibelideus Hemibelideus lemuroides 993.59
Procyonidae Procyon Procyon pygmaeus 2958.03
Procyonidae Procyon Procyon lotor 6373.72
Procyonidae Procyon Procyon cancrivorus 6931.72
Procyonidae Potos Potos flavus 2441.81
Procyonidae Nasuella Nasuella olivacea 1339.99
Procyonidae Nasua Nasua nasua 3775.5
Procyonidae Nasua Nasua narica 4578.43
Procyonidae Bassariscus Bassariscus sumichrasti 906
Procyonidae Bassariscus Bassariscus astutus 1010.37
Procyonidae Bassaricyon Bassaricyon pauli 1200
Procyonidae Bassaricyon Bassaricyon lasius 1200
Procyonidae Bassaricyon Bassaricyon gabbii 1250
Procyonidae Bassaricyon Bassaricyon beddardi 1235.01
Procyonidae Bassaricyon Bassaricyon alleni 1235
Procaviidae Procavia Procavia capensis 2952.48
Procaviidae Heterohyrax Heterohyrax brucei 2453.66
Procaviidae Dendrohyrax Dendrohyrax validus 2430
Procaviidae Dendrohyrax Dendrohyrax dorsalis 3174.99
Procaviidae Dendrohyrax Dendrohyrax arboreus 2981.11
Prionodontidae Prionodon Prionodon pardicolor 1142.68
Prionodontidae Prionodon Prionodon linsang 684.83
Potoroidae Potorous Potorous tridactylus 1054.67
Potoroidae Potorous Potorous longipes 1835.06
Potoroidae Potorous Potorous gilbertii 1569.46
Potoroidae Bettongia Bettongia tropica 1256.58
Potoroidae Bettongia Bettongia penicillata 1184.35
Potoroidae Bettongia Bettongia lesueur 1447.27
Potoroidae Bettongia Bettongia gaimardi 1667.55
Potoroidae Aepyprymnus Aepyprymnus rufescens 2810.31
Platanistidae Platanista Platanista gangetica 93481.96
Platacanthomyidae Typhlomys Typhlomys cinereus 41.675
Platacanthomyidae Platacanthomys Platacanthomys lasiurus 163
Pitheciidae Pithecia Pithecia pithecia 1667.19
Pitheciidae Pithecia Pithecia monachus 2109.55
Pitheciidae Pithecia Pithecia irrorata 2308.17
Pitheciidae Pithecia Pithecia albicans 2800.07
Pitheciidae Pithecia Pithecia aequatorialis 2375.91
Pitheciidae Chiropotes Chiropotes utahickae 2860
Pitheciidae Chiropotes Chiropotes satanas 2967.27
Pitheciidae Chiropotes Chiropotes chiropotes 2860
Pitheciidae Chiropotes Chiropotes albinasus 2793.21
Pitheciidae Callicebus Callicebus torquatus 1209.57
Pitheciidae Callicebus Callicebus stephennashi 1050
Pitheciidae Callicebus Callicebus regulus 1050
Pitheciidae Callicebus Callicebus purinus 1050
Pitheciidae Callicebus Callicebus personatus 1390.8
Pitheciidae Callicebus Callicebus pallescens 1050
Pitheciidae Callicebus Callicebus ornatus 1050
Pitheciidae Callicebus Callicebus olallae 992.4
Pitheciidae Callicebus Callicebus oenanthe 992.4
Pitheciidae Callicebus Callicebus nigrifrons 1050
Pitheciidae Callicebus Callicebus moloch 958.13
Pitheciidae Callicebus Callicebus modestus 992.4
Pitheciidae Callicebus Callicebus melanochir 1050
Pitheciidae Callicebus Callicebus medemi 1050
Pitheciidae Callicebus Callicebus lugens 1050
Pitheciidae Callicebus Callicebus lucifer 1050
Pitheciidae Callicebus Callicebus hoffmannsi 1067.61
Pitheciidae Callicebus Callicebus dubius 992.4
Pitheciidae Callicebus Callicebus donacophilus 897.67
Pitheciidae Callicebus Callicebus discolor 1050
Pitheciidae Callicebus Callicebus cupreus 1117.02
Pitheciidae Callicebus Callicebus coimbrai 1050
Pitheciidae Callicebus Callicebus cinerascens 992.4
Pitheciidae Callicebus Callicebus caquetensis 1042.7157142857
Pitheciidae Callicebus Callicebus caligatus 992.4
Pitheciidae Callicebus Callicebus brunneus 850.84
Pitheciidae Callicebus Callicebus bernhardi 1050
Pitheciidae Callicebus Callicebus barbarabrownae 1050
Pitheciidae Callicebus Callicebus baptista 1050
Pitheciidae Callicebus Callicebus aureipalatii 1042.7157142857
Pitheciidae Cacajao Cacajao melanocephalus 3121.58
Pitheciidae Cacajao Cacajao hosomi 3271.31
Pitheciidae Cacajao Cacajao calvus 3421.04
Pitheciidae Cacajao Cacajao ayresi 3271.31
Physeteridae Physeter Physeter macrocephalus 307283.33
Physeteridae Kogia Kogia sima 183066.66
Physeteridae Kogia Kogia breviceps 431500
Phyllostomidae Xeronycteris Xeronycteris vieirai 22.9676126319
Phyllostomidae Vampyrum Vampyrum spectrum 171.61
Phyllostomidae Vampyrodes Vampyrodes caraccioli 35.89
Phyllostomidae Vampyressa Vampyressa thyone 7.17
Phyllostomidae Vampyressa Vampyressa pusilla 8.77
Phyllostomidae Vampyressa Vampyressa nymphaea 69
Phyllostomidae Vampyressa Vampyressa melissa 16.58
Phyllostomidae Vampyressa Vampyressa brocki 48
Phyllostomidae Vampyressa Vampyressa bidens 11.91
Phyllostomidae Uroderma Uroderma magnirostrum 17.3
Phyllostomidae Uroderma Uroderma bilobatum 16.28
Phyllostomidae Trinycteris Trinycteris nicefori 8.25
Phyllostomidae Trachops Trachops cirrhosus 36.9
Phyllostomidae Tonatia Tonatia saurophila 27.7
Phyllostomidae Tonatia Tonatia bidens 27.7
Phyllostomidae Sturnira Sturnira tildae 24.39
Phyllostomidae Sturnira Sturnira thomasi 22.5055555556
Phyllostomidae Sturnira Sturnira sorianoi 22.5055555556
Phyllostomidae Sturnira Sturnira oporaphilum 21.99
Phyllostomidae Sturnira Sturnira nana 22.5055555556
Phyllostomidae Sturnira Sturnira mordax 11.79
Phyllostomidae Sturnira Sturnira mistratensis 22.5055555556
Phyllostomidae Sturnira Sturnira magna 22.5055555556
Phyllostomidae Sturnira Sturnira luisi 22.5055555556
Phyllostomidae Sturnira Sturnira ludovici 21
Phyllostomidae Sturnira Sturnira lilium 20.19
Phyllostomidae Sturnira Sturnira erythromos 15.53
Phyllostomidae Sturnira Sturnira bogotensis 19.94
Phyllostomidae Sturnira Sturnira bidens 18.05
Phyllostomidae Sturnira Sturnira aratathomasi 49.67
Phyllostomidae Stenoderma Stenoderma rufum 21.1
Phyllostomidae Sphaeronycteris Sphaeronycteris toxophyllum 16.06
Phyllostomidae Scleronycteris Scleronycteris ega 49.54
Phyllostomidae Rhinophylla Rhinophylla pumilio 9.58
Phyllostomidae Rhinophylla Rhinophylla fischerae 9.6
Phyllostomidae Rhinophylla Rhinophylla alethina 9.59
Phyllostomidae Pygoderma Pygoderma bilabiatum 18.5
Phyllostomidae Platyrrhinus Platyrrhinus vittatus 37.01
Phyllostomidae Platyrrhinus Platyrrhinus umbratus 25.17
Phyllostomidae Platyrrhinus Platyrrhinus recifinus 28.2625
Phyllostomidae Platyrrhinus Platyrrhinus nigellus 28.2625
Phyllostomidae Platyrrhinus Platyrrhinus matapalensis 28.2625
Phyllostomidae Platyrrhinus Platyrrhinus masu 28.2625
Phyllostomidae Platyrrhinus Platyrrhinus lineatus 24.34
Phyllostomidae Platyrrhinus Platyrrhinus ismaeli 28.2625
Phyllostomidae Platyrrhinus Platyrrhinus infuscus 50.76
Phyllostomidae Platyrrhinus Platyrrhinus helleri 13.44
Phyllostomidae Platyrrhinus Platyrrhinus dorsalis 26
Phyllostomidae Platyrrhinus Platyrrhinus chocoensis 28.2625
Phyllostomidae Platyrrhinus Platyrrhinus brachycephalus 14.26
Phyllostomidae Platyrrhinus Platyrrhinus aurarius 35.12
Phyllostomidae Platyrrhinus Platyrrhinus albericoi 28.2625
Phyllostomidae Platalina Platalina genovensium 22.9676126319
Phyllostomidae Phyllostomus Phyllostomus latifolius 134
Phyllostomidae Phyllostomus Phyllostomus hastatus 91.44
Phyllostomidae Phyllostomus Phyllostomus elongatus 41.75
Phyllostomidae Phyllostomus Phyllostomus discolor 36.7
Phyllostomidae Phyllops Phyllops falcatus 22.9676126319
Phyllostomidae Phyllonycteris Phyllonycteris poeyi 14.15
Phyllostomidae Phyllonycteris Phyllonycteris aphylla 14.15
Phyllostomidae Phylloderma Phylloderma stenops 55.82
Phyllostomidae Neonycteris Neonycteris pusilla 22.9676126319
Phyllostomidae Musonycteris Musonycteris harrisoni 22.9676126319
Phyllostomidae Monophyllus Monophyllus redmani 8.79
Phyllostomidae Monophyllus Monophyllus plethodon 15.33
Phyllostomidae Mimon Mimon koepckeae 13.405
Phyllostomidae Mimon Mimon crenulatum 13.91
Phyllostomidae Mimon Mimon cozumelae 13.405
Phyllostomidae Mimon Mimon bennettii 12.9
